system:index, MIN_B3, MIN_B3_5perc,MIN_B4,MIN_B4_5perc,SCENE_ID,TILE,.geo
10288,4257,5229.645953757226,4156,5198.732135350988,L1C_T15CWV_A009960_20190201T142246,15CWV,
10289,2449,4368.593545883722,2376,4464.496375060415,L1C_T15CXV_A009960_20190201T142246,15CXV,
10290,2440,4336.3082771072895,2393,4466.663310961969,L1C_T16CDE_A009960_20190201T142246,16CDE,
10291,3210,3410.9999999999995,3189,3460.0,L1C_T16CED_A009960_20190201T142246,16CED,
10292,2683,4304.033257879156,2510,4465.0013472898745,L1C_T16CEE_A009960_20190201T142246,16CEE,
10293,3037,4056.8975037821483,3057,4210.0330749354,L1C_T16CFE_A009960_20190201T142246,16CFE,
10294,3034,3991.321449792038,3054,4145.821611832177,L1C_T17CMU_A009960_20190201T142246,17CMU,
10295,3034,4087.9853508095603,3054,4206.8465720326185,L1C_T17CMV_A009960_20190201T142246,17CMV,
10296,3623,3685.3038116591933,3748,3829.5661664392906,L1C_T03CVP_A009962_20190201T174432,03CVP,
10297,1755,2391.0784402776876,1617,2344.069653100246,L1C_T03CWP_A009962_20190201T174432,03CWP,
10298,1822,2487.140113688739,1675,2455.5089350838803,L1C_T04CDU_A009962_20190201T174432,04CDU,
10299,1203,1414.3838090630545,986,1239.4844600526776,L1C_T04CDV_A009962_20190201T174432,04CDV,
10300,655,749.8510724318946,358,420.96740786208716,L1C_T04CEV_A009962_20190201T174432,04CEV,
10301,593,739.6506081132202,316,414.3838601374729,L1C_T05CMQ_A009962_20190201T174432,05CMQ,
10302,668,717.7231802805586,317,399.1046508846496,L1C_T05CMR_A009962_20190201T174432,05CMR,
10303,788,910.5629930671771,534,593.3914843287995,L1C_T05CNQ_A009962_20190201T174432,05CNQ,
10304,744,922.6563798776263,421,538.314885610377,L1C_T05CNR_A009962_20190201T174432,05CNR,
10305,2675,7460.573387802746,1866,7780.695921985816,L1C_T05CNS_A009962_20190201T174432,05CNS,
10306,868,921.2354166441828,484,535.7077747483427,L1C_T06CVA_A009962_20190201T174432,06CVA,
10307,740,793.5118862300448,409,470.1271251175189,L1C_T06CVB_A009962_20190201T174432,06CVB,
10308,4665,6224.489304812834,4400,6190.0714181179565,L1C_T06CWB_A009962_20190201T174432,06CWB,
10309,966,6237.161819980218,563,6176.175907990316,L1C_T07CDS_A009962_20190201T174432,07CDS,
10310,966,2140.779310344828,563,1974.0000000000002,L1C_T07CDT_A009962_20190201T174432,07CDT,
10311,966,1005.6916167664674,563,621.6866440677966,L1C_T07CES_A009962_20190201T174432,07CES,
10312,959,3616.0163934426228,563,3617.6298984034834,L1C_T07CET_A009962_20190201T174432,07CET,
10313,1623,3887.2491060786647,1337,3982.1443691786626,L1C_T08CMC_A009962_20190201T174432,08CMC,
10314,3368,4655.690140845069,3345,4880.351071692534,L1C_T08CNC_A009962_20190201T174432,08CNC,
10315,3441,4460.959302325581,3450,4651.285654274311,L1C_T58CEA_A009964_20190201T210526,58CEA,
10316,3070,4039.365471890339,3029,4206.907340491431,L1C_T58CEB_A009964_20190201T210526,58CEB,
10317,3915,4376.422415321866,3991,4519.630284728213,L1C_T58CEC_A009964_20190201T210526,58CEC,
10318,2301,3087.00081632653,2319,3150.602558314523,L1C_T58CEV_A009964_20190201T210526,58CEV,
10319,2308,2992.6654224635226,2339,3087.3341328136707,L1C_T59CMQ_A009964_20190201T210526,59CMQ,
10320,3043,4279.255008284381,3057,4462.062234193366,L1C_T59CMS_A009964_20190201T210526,59CMS,
10321,3921,4358.926089125375,4001,4519.8901795142565,L1C_T59CMT_A009964_20190201T210526,59CMT,
10322,4183,4283.795250089961,4334,4451.788514722628,L1C_T59CNT_A009964_20190201T210526,59CNT,
10323,4250,4655.664134078213,4431,4847.087618403249,L1C_T59CNU_A009964_20190201T210526,59CNU,
10324,3509,3867.981622686771,3596,3992.1572029442696,L1C_T59CNV_A009964_20190201T210526,59CNV,
10325,3343,3952.181147619504,3445,4046.646947104699,L1C_T59DNA_A009964_20190201T210526,59DNA,
10326,1950,2384.653666398066,1826,2349.8964062763625,L1C_T59DNB_A009964_20190201T210526,59DNB,
10327,7817,7849.0983606557365,8020,8073.679144385026,L1C_T51DXG_A009966_20190202T002458,51DXG,
10328,7338,7657.408620516428,7492,7846.99652052888,L1C_T52DDM_A009966_20190202T002458,52DDM,
10329,6810,6904.206478662914,6933,7046.79368181078,L1C_T52DDN_A009966_20190202T002458,52DDN,
10330,4271,5391.637198120423,4405,5681.3609654871125,L1C_T52DEN_A009966_20190202T002458,52DEN,
10331,645,1167.7226562499998,421,975.1193588398052,L1C_T52DFN_A009966_20190202T002458,52DFN,
10332,974,1448.536134329462,793,1295.9225025227042,L1C_T53DMH_A009966_20190202T002458,53DMH,
10333,2276,2768.564843866726,2206,2767.9654993783674,L1C_T53DMJ_A009966_20190202T002458,53DMJ,
10334,4168,4524.22723475355,4416,4714.577361563518,L1C_T53DNH_A009966_20190202T002458,53DNH,
10335,4012,4364.09667673716,4179,4578.959469417834,L1C_T53DNJ_A009966_20190202T002458,53DNJ,
10336,5280,5518.684879599073,5470,5711.601303911735,L1C_T42DXJ_A009968_20190202T034627,42DXJ,
10337,3540,4046.7969164519973,3584,4207.230715357679,L1C_T43DDD_A009968_20190202T034627,43DDD,
10338,4412,4710.499675535367,4522,4856.353464246015,L1C_T43DDE_A009968_20190202T034627,43DDE,
10339,4116,4407.523690773069,4238,4581.76524554776,L1C_T43DED_A009968_20190202T034627,43DED,
10340,2233,3152.0628038694804,2282,3184.0451210352994,L1C_T43DEE_A009968_20190202T034627,43DEE,
10341,1408,2183.932394366197,1226,2087.5556742893773,L1C_T43DEF_A009968_20190202T034627,43DEF,
10342,2315,2903.8114094790253,2230,2902.2972865651877,L1C_T43DFF_A009968_20190202T034627,43DFF,
10343,1080,1614.8576911574125,846,1454.5255415049457,L1C_T44DML_A009968_20190202T034627,44DML,
10344,3322,4976.7953265178385,3316,5166.2506772244205,L1C_T44DNL_A009968_20190202T034627,44DNL,
10345,3322,3383.9468021518232,3316,3416.8511494252866,L1C_T44DNM_A009968_20190202T034627,44DNM,
10346,2182,2766.7232575475214,2046,2734.0817480719793,L1C_T44DPL_A009968_20190202T034627,44DPL,
10347,2182,2737.9326576576577,2046,2703.8711606414786,L1C_T44DPM_A009968_20190202T034627,44DPM,
10348,6035,6538.75004179903,6023,6647.562272567202,L1C_T34DEH_A009970_20190202T070845,34DEH,
10349,5093,6055.970722918701,5088,6104.083726755951,L1C_T34DFH_A009970_20190202T070845,34DFH,
10350,5108,5878.995551679024,5051,5960.1807672096675,L1C_T35DMC_A009970_20190202T070845,35DMC,
10351,5364,6037.524915698765,5360,6134.779541067981,L1C_T35DNC_A009970_20190202T070845,35DNC,
10352,5788,6279.0805223068555,5793,6392.633046833889,L1C_T35DND_A009970_20190202T070845,35DND,
10353,5386,6072.496334544526,5624,6311.024021059559,L1C_T35DPD_A009970_20190202T070845,35DPD,
10354,5845,6311.074929893438,5851,6407.502512562813,L1C_T36DVJ_A009970_20190202T070845,36DVJ,
10355,7152,7265.542786750614,7554,7681.55740136458,L1C_T20CNT_A009972_20190202T103236,20CNT,
10356,7160,7265.611503623186,7546,7677.406528,L1C_T21CVN_A009972_20190202T103236,21CVN,
10357,4553,6919.728571428572,4011,7115.391320754717,L1C_T21CWN_A009972_20190202T103236,21CWN,
10358,4553,7416.148178037121,3986,7825.639472007584,L1C_T21CWP_A009972_20190202T103236,21CWP,
10359,4535,6479.988324705364,3995,6576.124102564102,L1C_T22CDT_A009972_20190202T103236,22CDT,
10360,4535,7432.109179887497,3995,7826.395890602437,L1C_T22CDU_A009972_20190202T103236,22CDU,
10361,1051,3744.7127795527163,623,3286.427747331988,L1C_T22CEU_A009972_20190202T103236,22CEU,
10362,1054,3746.439282960678,626,3232.6099699071046,L1C_T23CMP_A009972_20190202T103236,23CMP,
10363,4124,5769.5095693779895,3869,5872.091448249473,L1C_T23CNP_A009972_20190202T103236,23CNP,
10364,5902,6264.158612483985,5977,6446.51059092933,L1C_T23CNQ_A009972_20190202T103236,23CNQ,
10365,5920,6296.081654294803,6002,6470.772829061957,L1C_T24CVU_A009972_20190202T103236,24CVU,
10366,2514,6112.622089017502,2278,6175.8308512306,L1C_T24CVV_A009972_20190202T103236,24CVV,
10367,2436,5327.674164962509,2001,5327.947569537015,L1C_T24CWV_A009972_20190202T103236,24CWV,
10368,2351,4753.236018009005,1961,4625.288821910627,L1C_T25CDQ_A009972_20190202T103236,25CDQ,
10369,4134,4950.583229426435,4222,5127.921138211383,L1C_T19DFJ_A009974_20190202T135005,19DFJ,
10370,4132,4326.08948948949,4198,4407.5697745277275,L1C_T20DMP_A009974_20190202T135005,20DMP,
10371,4553,4872.746716697938,4635,5000.912693082607,L1C_T20EMQ_A009974_20190202T135005,20EMQ,
10372,4123,4346.675324675325,4242,4541.0,L1C_T16CED_A009974_20190202T135019,16CED,
10373,4076,4709.557346134065,4039,4870.424938783199,L1C_T16CEE_A009974_20190202T135019,16CEE,
10374,2315,3405.0398032711873,2105,3471.494789795186,L1C_T16CFE_A009974_20190202T135019,16CFE,
10375,2260,2930.384601579326,2132,2893.876443728176,L1C_T17CMU_A009974_20190202T135019,17CMU,
10376,2260,3405.391783683417,2132,3472.1761424332344,L1C_T17CMV_A009974_20190202T135019,17CMV,
10377,2216,3248.4640079902974,2084,3279.2506794114893,L1C_T17CNV_A009974_20190202T135019,17CNV,
10378,3006,3667.1765402843603,3017,3759.8891739353526,L1C_T17CPV_A009974_20190202T135019,17CPV,
10379,5103,5213.360201511335,5370,5477.39629005059,L1C_T17DNA_A009974_20190202T135019,17DNA,
10380,3024,4464.930100150912,2995,4592.205810035516,L1C_T17DPA_A009974_20190202T135019,17DPA,
10381,3290,3981.2778182878797,3271,4047.279372171621,L1C_T17DPB_A009974_20190202T135019,17DPB,
10382,2834,4847.005842048324,2575,4622.716412139958,L1C_T17DPC_A009974_20190202T135019,17DPC,
10383,6957,6994.964125560538,7005,7026.0,L1C_T17DPD_A009974_20190202T135019,17DPD,
10384,4676,5060.504491017965,4840,5336.4131497112385,L1C_T18CVE_A009974_20190202T135019,18CVE,
10385,3045,4464.404120767034,2999,4591.756943904146,L1C_T18DVF_A009974_20190202T135019,18DVF,
10386,3299,3983.4888996138993,3257,4018.258623858831,L1C_T18DVG_A009974_20190202T135019,18DVG,
10387,2742,4878.63767302656,2442,4654.543468324343,L1C_T18DVH_A009974_20190202T135019,18DVH,
10388,5869,6550.961247867414,5861,6439.956496851745,L1C_T18DVJ_A009974_20190202T135019,18DVJ,
10389,5503,6103.168241279071,5625,6102.975965665236,L1C_T18DWJ_A009974_20190202T135019,18DWJ,
10390,5503,5832.734478203434,5631,5973.58250497018,L1C_T18DXJ_A009974_20190202T135019,18DXJ,
10391,4279,4695.668586657495,4375,4870.167360848163,L1C_T18DXK_A009974_20190202T135019,18DXK,
10392,4959,5287.838517968242,5159,5513.4537746450105,L1C_T18DXL_A009974_20190202T135019,18DXL,
10393,4276,4615.067624739776,4387,4776.181497797357,L1C_T19DDE_A009974_20190202T135019,19DDE,
10394,4043,4759.273657289002,4024,4911.960872658288,L1C_T19DDF_A009974_20190202T135019,19DDF,
10395,2660,4208.198979591835,2550,4239.631427396133,L1C_T19DDG_A009974_20190202T135019,19DDG,
10396,4076,4839.278474661315,4169,5009.523476802683,L1C_T19DDH_A009974_20190202T135019,19DDH,
10397,4069,5040.284813319879,4061,5198.507165376899,L1C_T19DEH_A009974_20190202T135019,19DEH,
10398,4598,5030.575396825398,4667,5142.065217391305,L1C_T19DEJ_A009974_20190202T135019,19DEJ,
10399,4682,5111.298556430446,4724,5223.024833434281,L1C_T19DFH_A009974_20190202T135019,19DFH,
10400,4134,4950.583229426435,4222,5127.921138211383,L1C_T19DFJ_A009974_20190202T135019,19DFJ,
10401,4132,4326.08948948949,4198,4407.5697745277275,L1C_T20DMP_A009974_20190202T135019,20DMP,
10402,4553,4872.746716697938,4635,5000.912693082607,L1C_T20EMQ_A009974_20190202T135019,20EMQ,
10403,5413,5559.339753466872,5382,5559.0458426132145,L1C_T07CDS_A009976_20190202T171404,07CDS,
10404,5328,5495.108654367879,5345,5496.247988446462,L1C_T07CDT_A009976_20190202T171404,07CDT,
10405,5413,5490.670591456736,5382,5484.169062964799,L1C_T07CES_A009976_20190202T171404,07CES,
10406,1355,2003.0633290543433,1148,1825.136390073672,L1C_T07CET_A009976_20190202T171404,07CET,
10407,685,754.6008897305791,294,430.3540209928182,L1C_T08CMC_A009976_20190202T171404,08CMC,
10408,690,748.346439594868,223,429.69610706352,L1C_T08CNC_A009976_20190202T171404,08CNC,
10409,1,677.5899909243146,305,371.55375467613976,L1C_T08CND_A009976_20190202T171404,08CND,
10410,587,632.2786710765182,255,365.72151457625847,L1C_T09CVU_A009976_20190202T171404,09CVU,
10411,526,616.808626829965,263,350.9551282757381,L1C_T09CWU_A009976_20190202T171404,09CWU,
10412,549,676.8802031113552,287,367.71478910276596,L1C_T09CWV_A009976_20190202T171404,09CWV,
10413,631,791.647016862018,403,471.348459391938,L1C_T09CXV_A009976_20190202T171404,09CXV,
10414,734,757.9232716864818,373,433.36473766777044,L1C_T10CDD_A009976_20190202T171404,10CDD,
10415,734,793.0397482670573,373,472.25259729200326,L1C_T10CDE_A009976_20190202T171404,10CDE,
10416,2029,2736.142445281242,1985,2733.4861457036113,L1C_T58CEA_A009978_20190202T203626,58CEA,
10417,3940,4230.824449182657,4105,4429.358990536277,L1C_T58CEB_A009978_20190202T203626,58CEB,
10418,6031,6055.0,6435,6462.0,L1C_T58CEC_A009978_20190202T203626,58CEC,
10419,2029,2712.4066829665853,1988,2702.48380244291,L1C_T58CEV_A009978_20190202T203626,58CEV,
10420,2353,3470.7150165357584,2362,3566.9565064889516,L1C_T59CMQ_A009978_20190202T203626,59CMQ,
10421,3938,4199.525852395338,4108,4375.184955409073,L1C_T59CMS_A009978_20190202T203626,59CMS,
10422,3887,4121.167395626243,4038,4279.7826817348805,L1C_T59CMT_A009978_20190202T203626,59CMT,
10423,3794,4207.709465869249,3899,4399.296777239995,L1C_T59CNQ_A009978_20190202T203626,59CNQ,
10424,4428,4611.387014640356,4659,4883.701236537695,L1C_T59CNT_A009978_20190202T203626,59CNT,
10425,4443,4828.145399469899,4665,5140.069429298437,L1C_T59CNU_A009978_20190202T203626,59CNU,
10426,3795,4120.215124215125,3884,4296.107425982851,L1C_T60CVV_A009978_20190202T203626,60CVV,
10427,515,545.0579901986072,264,288.71671942195644,L1C_T53DNH_A009980_20190202T235506,53DNH,
10428,,,,,L1C_T53DPG_A009980_20190202T235506,53DPG,
10429,575,619.5360879025923,299,346.7903054273547,L1C_T53DPH_A009980_20190202T235506,53DPH,
10430,487,505.72400438180733,248,273.29596426254386,L1C_T54DVM_A009980_20190202T235506,54DVM,
10431,,,,,L1C_T54DWM_A009980_20190202T235506,54DWM,
10432,6979,7218.540816326532,7074,7411.999999999999,L1C_T44DPL_A009982_20190203T031614,44DPL,
10433,3650,4591.798480531814,3690,4717.947053466893,L1C_T44DPM_A009982_20190203T031614,44DPM,
10434,3626,5068.761621621622,3688,5196.955925155925,L1C_T45DVG_A009982_20190203T031614,45DVG,
10435,1220,2350.977777777778,904,2287.114209555054,L1C_T45DWG_A009982_20190203T031614,45DWG,
10436,1159,1869.9877139979865,946,1742.336990595611,L1C_T45DXG_A009982_20190203T031614,45DXG,
10437,562,653.4540661864495,335,410.40928255400354,L1C_T45DXH_A009982_20190203T031614,45DXH,
10438,561,687.980595750948,335,430.4217204786633,L1C_T46DDN_A009982_20190203T031614,46DDN,
10439,5377,6247.64272121789,5301,6319.117127209358,L1C_T35DPD_A009984_20190203T063826,35DPD,
10440,5402,6088.937828883259,5347,6192.050148339554,L1C_T36DVJ_A009984_20190203T063826,36DVJ,
10441,5091,5974.088224368501,5101,6119.165542897,L1C_T36DVK_A009984_20190203T063826,36DVK,
10442,5538,6360.795376358883,5513,6552.469135802469,L1C_T36DWK_A009984_20190203T063826,36DWK,
10443,5555,6247.438494623656,5824,6286.886875309253,L1C_T36DXJ_A009984_20190203T063826,36DXJ,
10444,6394,6983.379310344828,6262,7030.909517426273,L1C_T36DXK_A009984_20190203T063826,36DXK,
10445,5491,5869.829531413364,5676,6125.738406753891,L1C_T37DDD_A009984_20190203T063826,37DDD,
10446,5678,6103.326021634614,5615,6162.1377825618965,L1C_T37DDE_A009984_20190203T063826,37DDE,
10447,5542,5902.334561697375,5449,5873.562441061565,L1C_T37DEE_A009984_20190203T063826,37DEE,
10448,4695,5270.947669977082,4836,5336.967662910339,L1C_T23CNP_A009986_20190203T100055,23CNP,
10449,5673,5851.609129814551,5775,5992.002593659942,L1C_T23CNQ_A009986_20190203T100055,23CNQ,
10450,5902,6101.5080275229375,6036,6267.392185238784,L1C_T24CVU_A009986_20190203T100055,24CVU,
10451,5818,6231.926695346996,5843,6391.54375130109,L1C_T24CVV_A009986_20190203T100055,24CVV,
10452,1737,6307.148934703162,1445,6497.066880695939,L1C_T24CWV_A009986_20190203T100055,24CWV,
10453,806,921.9991953023049,476,602.6269253299333,L1C_T25CDQ_A009986_20190203T100055,25CDQ,
10454,797,848.7849193378029,476,538.8629760364515,L1C_T25CEQ_A009986_20190203T100055,25CEQ,
10455,1328,1808.212072804724,1146,1679.5533658104512,L1C_T25CER_A009986_20190203T100055,25CER,
10456,1120,1774.9063519959827,872,1617.6222766884532,L1C_T26CMA_A009986_20190203T100055,26CMA,
10457,1120,1296.5520754526651,872,1120.7678028722953,L1C_T26CMB_A009986_20190203T100055,26CMB,
10458,934,1202.4076000000002,694,977.665748490306,L1C_T26CNB_A009986_20190203T100055,26CNB,
10459,3183,5137.6995098039215,3202,5087.947443982977,L1C_T26CNC_A009986_20190203T100055,26CNC,
10460,4952,5649.269305019305,4816,5616.880605176813,L1C_T27CVT_A009986_20190203T100055,27CVT,
10461,911,1249.9155307502415,583,989.2255168661592,L1C_T27CVU_A009986_20190203T100055,27CVU,
10462,933,1761.8055945692884,595,1570.250484183344,L1C_T27CWU_A009986_20190203T100055,27CWU,
10463,5225,5967.897537503537,5121,5966.451450562462,L1C_T27CWV_A009986_20190203T100055,27CWV,
10464,5316,6384.138534177486,5166,6448.50704809287,L1C_T27CXV_A009986_20190203T100055,27CXV,
10465,5221,6221.070568700706,5122,6289.245036868972,L1C_T28CDE_A009986_20190203T100055,28CDE,
10466,5676,5676.0,5930,5930.0,L1C_T22CEU_A009986_20190203T100334,22CEU,
10467,4704,5128.121262965224,4594,5100.625710133439,L1C_T23CMP_A009986_20190203T100334,23CMP,
10468,4695,5270.947669977082,4836,5336.967662910338,L1C_T23CNP_A009986_20190203T100334,23CNP,
10469,5673,5851.609129814551,5775,5992.002593659942,L1C_T23CNQ_A009986_20190203T100334,23CNQ,
10470,5902,6101.5080275229375,6036,6267.392185238784,L1C_T24CVU_A009986_20190203T100334,24CVU,
10471,7418,7510.000000000001,7476,7601.552479815455,L1C_T20DMK_A009988_20190203T131909,20DMK,
10472,6589,7504.798815219867,6413,7504.211680996147,L1C_T20DNJ_A009988_20190203T131909,20DNJ,
10473,7128,7535.487116249195,7155,7664.608876419684,L1C_T20DNK_A009988_20190203T131909,20DNK,
10474,6768,7600.504626252543,6686,7729.5763709004705,L1C_T20DNL_A009988_20190203T131909,20DNL,
10475,7312,7596.337096774192,7400,7757.038935436175,L1C_T20DPL_A009988_20190203T131909,20DPL,
10476,1670,3568.814628699051,1430,3631.2256966221667,L1C_T20DPM_A009988_20190203T131909,20DPM,
10477,5024,6616.409526274916,5085,6791.795713888115,L1C_T20DPN_A009988_20190203T131909,20DPN,
10478,621,687.3170887788226,358,400.2817192062419,L1C_T20ENR_A009988_20190203T131909,20ENR,
10479,810,1365.4915981408653,549,1197.130125086866,L1C_T20ENS_A009988_20190203T131909,20ENS,
10480,991,1968.55794080867,746,1869.7562019497498,L1C_T20EPS_A009988_20190203T131909,20EPS,
10481,5125,6295.726425438597,5183,6551.64914468995,L1C_T21DVH_A009988_20190203T131909,21DVH,
10482,997,1969.169366197183,744,1839.2685567411784,L1C_T21EUM_A009988_20190203T131909,21EUM,
10483,578,674.0913814244443,326,420.9474880047047,L1C_T21EVM_A009988_20190203T131909,21EVM,
10484,585,686.685430907385,359,461.4084077803341,L1C_T21EWM_A009988_20190203T131909,21EWM,
10485,1744,2514.9904559915162,1621,2444.5169555388097,L1C_T09CVU_A009990_20190203T164352,09CVU,
10486,996,1231.5158978519546,652,991.1228366283791,L1C_T09CWU_A009990_20190203T164352,09CWU,
10487,996,1116.8391006270913,644,799.9706140350876,L1C_T09CWV_A009990_20190203T164352,09CWV,
10488,939,1761.2434687953555,600,1380.4141495502752,L1C_T09CXV_A009990_20190203T164352,09CXV,
10489,995,1711.755237045204,651,1521.3968871595328,L1C_T10CDD_A009990_20190203T164352,10CDD,
10490,948,1505.3992756247735,602,1118.4105721579817,L1C_T10CDE_A009990_20190203T164352,10CDE,
10491,671,722.6438863796693,338,402.9605324374785,L1C_T10CED_A009990_20190203T164352,10CED,
10492,481,631.823243976771,266,333.65378372078237,L1C_T11CMU_A009990_20190203T164352,11CMU,
10493,1222,1431.1106076759063,1018,1265.3187250996014,L1C_T01CDP_A009992_20190203T200531,01CDP,
10494,1221,1486.711879975505,1007,1328.2669949684184,L1C_T01CDQ_A009992_20190203T200531,01CDQ,
10495,717,856.3680162226419,475,614.8688362919132,L1C_T58CEV_A009992_20190203T200531,58CEV,
10496,728,976.2509590302285,469,784.3976725521668,L1C_T59CMQ_A009992_20190203T200531,59CMQ,
10497,1210,1967.8878854738564,949,1903.006784132667,L1C_T59CNQ_A009992_20190203T200531,59CNQ,
10498,1219,1935.7139808481525,949,1872.2156313249257,L1C_T60CVV_A009992_20190203T200531,60CVV,
10499,1216,1414.7598338626924,1024,1262.8933717579248,L1C_T60CWU_A009992_20190203T200531,60CWU,
10500,1216,1645.807895157424,1015,1519.5477922344019,L1C_T60CWV_A009992_20190203T200531,60CWV,
10501,5592,5787.518870642467,5920,6107.761501656239,L1C_T54DWM_A009994_20190203T232349,54DWM,
